Date,Open,High,Low,Close
2015-04-24,4355.951172,4416.375977,4318.119141,4393.686035
2015-04-27,4441.929199,4529.734863,4441.929199,4527.395996
2015-04-28,4527.634766,4572.391113,4432.903809,4476.214844
2015-04-29,4446.119141,4499.944824,4398.63916,4476.620117
2015-04-30,4483.013184,4507.344238,4441.054199,4441.654785
2015-05-04,4441.342773,4487.569824,4387.425781,4480.463867
2015-05-05,4479.848145,4488.865234,4282.236816,4298.706055
2015-05-06,4311.641113,4376.353027,4187.368164,4229.266113
2015-05-07,4197.895996,4213.76416,4108.008789,4112.213867
2015-05-08,4152.983887,4206.859863,4099.041992,4205.916992
2015-05-11,4231.270996,4334.876953,4187.819824,4333.583984
2015-05-12,4342.370117,4402.309082,4317.975098,4401.219238
2015-05-13,4402.37793,4415.628906,4342.480957,4375.759766
2015-05-14,4372.815918,4397.745117,4329.041992,4378.311035
2015-05-15,4366.821777,4366.821777,4278.553223,4308.690918
2015-05-18,4277.89502,4324.826172,4260.508789,4283.491211
2015-05-19,4285.776855,4418.402832,4285.776855,4417.551758
2015-05-20,4434.979004,4520.538086,4432.278809,4446.288086
2015-05-21,4456.435059,4530.478027,4438.257813,4529.421875
2015-05-22,4584.983887,4658.272949,4562.98877,4657.596191
2015-05-25,4660.075195,4814.671875,4656.825195,4813.797852
2015-05-26,4854.850098,4911.685059,4779.075195,4910.896973
2015-05-27,4932.846191,4958.155762,4857.056152,4941.713867
2015-05-28,4943.742188,4986.50293,4614.241211,4620.266113
2015-05-29,4603.464844,4698.192871,4431.562988,4611.744141
2015-06-01,4633.098145,4829.501953,4615.230957,4828.737793
2015-06-02,4844.704102,4911.574219,4797.551758,4910.526855
2015-06-03,4924.380859,4942.064941,4822.441895,4909.978027
2015-06-04,4912.944824,4947.964844,4647.407227,4947.102051
2015-06-05,5016.087891,5051.625977,4898.067871,5023.096191
2015-06-08,5045.693848,5146.949219,4997.480957,5131.880859
2015-06-09,5145.978027,5147.454102,5042.962891,5113.53418
2015-06-10,5049.196777,5164.162109,5001.48877,5106.036133
2015-06-11,5101.439941,5122.457031,5050.765137,5121.592773
2015-06-12,5143.342773,5178.190918,5103.400879,5166.350098
2015-06-15,5174.417969,5176.794922,5048.742188,5062.993164
2015-06-16,5004.412109,5029.684082,4842.100098,4887.432129
2015-06-17,4890.550781,4983.658203,4767.21582,4967.897949
2015-06-18,4942.52002,4966.76709,4780.873047,4785.355957
2015-06-19,4689.929199,4744.081055,4476.500977,4478.36377
2015-06-23,4471.612793,4577.938965,4264.771973,4576.492188
2015-06-24,4604.579102,4691.768066,4552.128906,4690.149902
2015-06-25,4711.763184,4720.701172,4483.547852,4527.778809
2015-06-26,4399.933105,4456.895996,4139.529785,4192.873047
2015-06-29,4289.770996,4297.475098,3875.050049,4053.030029
2015-06-30,4006.753906,4279.969238,3847.879883,4277.222168
2015-07-01,4214.149902,4317.053223,4043.366943,4053.699951
2015-07-02,4058.624023,4080.386963,3795.25293,3912.76709
2015-07-03,3793.711914,3927.12793,3629.555908,3686.915039
2015-07-06,3975.214111,3975.214111,3653.037109,3775.912109
2015-07-07,3654.778076,3750.570068,3585.398926,3727.125
2015-07-08,3467.398926,3599.25293,3421.524902,3507.191895
2015-07-09,3432.454102,3748.479004,3373.540039,3709.330078
2015-07-10,3707.458008,3959.219971,3677.435059,3877.802979
2015-07-13,3918.98999,4030.195068,3858.636963,3970.387939
2015-07-14,3958.373047,4035.435059,3855.560059,3924.487061
2015-07-15,3874.968018,3914.272949,3741.25,3805.702881
2015-07-16,3758.504883,3877.513916,3688.441895,3823.176025
2015-07-17,3831.420898,3994.477051,3814.146973,3957.352051
2015-07-20,3948.420898,4021.325928,3927.121094,3992.110107
2015-07-21,3939.897949,4041.819092,3912.801025,4017.675049
2015-07-22,3996.427002,4042.337891,3960.864014,4026.044922
2015-07-23,4022.268066,4132.611816,4019.038086,4123.922852
2015-07-24,4124.754883,4184.449219,4044.831055,4070.907959
2015-07-27,3985.570068,4051.158936,3720.444092,3725.558105
2015-07-28,3573.143066,3762.525879,3537.35791,3663.001953
2015-07-29,3689.824951,3792.072021,3612.063965,3789.167969
2015-07-30,3773.788086,3844.374023,3685.956055,3705.766113
2015-07-31,3655.666992,3729.511963,3620.165039,3663.726074
2015-08-03,3614.98999,3648.943115,3549.496094,3622.905029
2015-08-04,3621.85498,3757.029053,3601.289063,3756.544922
2015-08-05,3745.645996,3782.352051,3676.389893,3694.572998
2015-08-06,3625.503906,3710.570068,3614.741943,3661.539063
2015-08-07,3692.614014,3756.73999,3686.300049,3744.205078
2015-08-10,3786.032959,3943.624023,3775.854004,3928.415039
2015-08-11,3928.808105,3970.336914,3891.178955,3927.907959
2015-08-12,3881.228027,3937.771973,3871.135986,3886.320068
2015-08-13,3869.910889,3955.789063,3838.158936,3954.555908
2015-08-14,3976.405029,4000.684082,3939.834961,3965.334961
2015-08-17,3947.843994,3994.537109,3907.398926,3993.667969
2015-08-18,3999.134033,4006.336914,3743.394043,3748.164063
2015-08-19,3646.802979,3811.427002,3558.383057,3794.108887
2015-08-20,3754.566895,3788.004883,3663.606934,3664.291016
2015-08-21,3609.958984,3652.836914,3490.540039,3507.743896
2015-08-24,3373.478027,3388.364014,3191.878906,3209.905029
2015-08-25,3004.125977,3123.033936,2947.944092,2964.967041
2015-08-26,2980.793945,3092.041016,2850.714111,2927.288086
2015-08-27,2978.030029,3085.422119,2906.48999,3083.591064
2015-08-28,3125.263916,3235.839111,3102.945068,3232.350098
2015-08-31,3203.559082,3207.862061,3109.163086,3205.986084
2015-09-01,3157.832031,3180.331055,3053.738037,3166.624023
2015-09-02,3027.677979,3194.485107,3019.086914,3160.166992
2015-09-07,3149.379883,3217.579102,3066.303955,3080.419922
2015-09-08,3054.444092,3174.708984,3011.116943,3170.451904
2015-09-09,3182.552002,3256.74292,3165.696045,3243.089111
2015-09-10,3190.552979,3243.281006,3178.904053,3197.893066
2015-09-11,3189.479004,3223.761963,3163.448975,3200.233887
2015-09-14,3221.165039,3229.481934,3049.22998,3114.798096
2015-09-15,3043.804932,3081.702881,2983.919922,3005.172119
2015-09-16,2998.035889,3182.934082,2983.534912,3152.262939
2015-09-17,3131.981934,3204.701904,3085.313965,3086.061035
2015-09-18,3100.280029,3122.048096,3070.335938,3097.916992
2015-09-21,3072.093994,3159.883057,3060.855957,3156.540039
2015-09-22,3161.318115,3213.476074,3152.480957,3185.618896
2015-09-23,3137.7229,3164.041016,3104.743896,3115.887939
2015-09-24,3126.490967,3151.165039,3109.690918,3142.687012
2015-09-25,3130.851074,3149.947998,3062.995117,3092.346924
2015-09-28,3085.566895,3103.069092,3042.310059,3100.756104
2015-09-29,3055.218018,3068.298096,3021.156982,3038.136963
2015-09-30,3052.841064,3073.300049,3039.741943,3052.781006
2015-10-08,3156.074951,3172.281006,3133.126953,3143.356934
2015-10-09,3146.644043,3192.717041,3137.788086,3183.1521
2015-10-12,3193.540039,3318.714111,3188.406982,3287.662109
2015-10-13,3262.156006,3298.625977,3253.249023,3293.22998
2015-10-14,3280.02002,3307.314941,3256.25293,3262.440918
2015-10-15,3255.031982,3338.297119,3254.39209,3338.072998
2015-10-16,3358.297119,3393.018066,3334.854004,3391.352051
2015-10-19,3401.626953,3423.4021,3355.565918,3386.699951
2015-10-20,3377.547119,3425.516113,3357.861084,3425.330078
2015-10-21,3428.561035,3447.258057,3265.436035,3320.676025
2015-10-22,3292.291016,3373.775879,3282.99292,3368.739014
2015-10-23,3377.548096,3422.021973,3360.218018,3412.434082
2015-10-26,3448.648926,3457.51709,3402,3429.581055
2015-10-27,3409.136963,3441.564941,3332.615967,3434.335938
2015-10-28,3417.010986,3439.758057,3367.230957,3375.196045
2015-10-29,3387.773926,3411.714111,3362.509033,3387.314941
2015-10-30,3380.283936,3417.200928,3346.591064,3382.561035
2015-11-02,3337.577881,3391.063965,3322.312012,3325.084961
2015-11-03,3330.315918,3346.274902,3302.184082,3316.695068
2015-11-04,3325.618896,3459.645996,3325.618896,3459.639893
2015-11-05,3459.215088,3585.656982,3455.524902,3522.819092
2015-11-06,3514.436035,3596.38208,3508.826904,3590.031982
2015-11-09,3588.498047,3673.76001,3588.498047,3646.881104
2015-11-10,3617.395996,3669.532959,3607.891113,3640.485107
2015-11-11,3635.003906,3654.876953,3605.621094,3650.249023
2015-11-12,3656.816895,3659.314941,3603.228027,3632.9021
2015-11-13,3600.763916,3632.555908,3564.809082,3580.839111
2015-11-16,3522.460938,3607.612061,3519.420898,3606.957031
2015-11-17,3629.977051,3678.272949,3598.068115,3604.794922
2015-11-18,3605.061035,3617.069092,3558.697021,3568.468018
2015-11-19,3573.775879,3618.212891,3561.043945,3617.062012
2015-11-20,3620.791016,3640.529053,3607.915039,3630.5
2015-11-23,3630.866943,3654.753906,3598.871094,3610.314941
2015-11-24,3602.886963,3616.483887,3563.104004,3616.113037
2015-11-25,3614.068115,3648.366943,3607.518066,3647.929932
2015-11-26,3659.573975,3668.375977,3629.86499,3635.552002
2015-11-27,3616.543945,3621.896973,3412.427002,3436.302979
2015-11-30,3433.85498,3470.371094,3327.812012,3445.405029
2015-12-01,3442.440918,3483.414063,3417.544922,3456.309082
2015-12-02,3450.278076,3538.846924,3427.660889,3536.905029
2015-12-03,3525.727051,3591.72998,3517.22998,3584.823975
2015-12-04,3558.148926,3568.969971,3510.412109,3524.991943
2015-12-07,3529.805908,3543.945068,3506.625,3536.927002
2015-12-08,3518.647949,3518.647949,3466.790039,3470.070068
2015-12-09,3462.583008,3495.701904,3454.878906,3472.438965
2015-12-10,3469.805908,3503.654053,3446.272949,3455.495117
2015-12-11,3441.596924,3455.548096,3410.924072,3434.581055
2015-12-14,3403.50708,3521.779053,3399.280029,3520.667969
2015-12-15,3518.125977,3529.960938,3496.854004,3510.354004
2015-12-16,3522.091064,3538.688965,3506.291016,3516.187012
2015-12-17,3533.62793,3583.407959,3533.62793,3579.999023
2015-12-18,3574.939941,3614.697998,3568.160889,3578.964111
2015-12-21,3568.581055,3651.055908,3565.750977,3642.471924
2015-12-22,3645.98999,3652.63501,3616.870117,3651.76709
2015-12-23,3653.281982,3684.566895,3633.024902,3636.089111
2015-12-24,3631.312988,3640.220947,3572.2771,3612.485107
2015-12-25,3614.053955,3635.256104,3601.738037,3628.000977
2015-12-28,3635.769043,3641.587891,3533.779053,3533.779053
2015-12-29,3528.39502,3564.170898,3515.52002,3563.736084
2015-12-30,3566.730957,3573.684082,3538.112061,3572.875977
2015-12-31,3570.467041,3580.602051,3538.353027,3539.181885
2016-01-04,3536.589111,3538.688965,3295.740967,3296.258057
2016-01-05,3196.650879,3328.138916,3189.60498,3287.710938
2016-01-06,3291.195068,3362.974121,3288.933105,3361.840088
2016-01-07,3309.656982,3309.656982,3115.88501,3125.001953
2016-01-08,3194.625,3235.450928,3056.87793,3186.412109
2016-01-11,3131.853027,3166.215088,3016.697021,3016.704102
2016-01-12,3026.158936,3047.664063,2978.462891,3022.861084
2016-01-13,3041.106934,3059.014893,2949.290039,2949.596924
2016-01-14,2874.049072,3012.292969,2867.552979,3007.648926
2016-01-15,2988.048096,3001.708008,2883.86792,2900.969971
2016-01-18,2847.539063,2945.449951,2844.704102,2913.836914
2016-01-19,2914.407959,3012.068115,2906.404053,3007.739014
2016-01-20,2993.013916,3016.282959,2951.922119,2976.694092
2016-01-21,2934.391113,2998.790039,2880.084961,2880.481934
2016-01-22,2911.112061,2931.358887,2851.73291,2916.562012
2016-01-25,2934.077881,2955.782959,2911.829102,2938.514893
2016-01-26,2907.718018,2911.990967,2743.839111,2749.784912
2016-01-27,2756.082031,2768.771973,2638.302002,2735.558105
2016-01-28,2711.157959,2740.535889,2647.49292,2655.660889
2016-01-29,2652.854004,2755.366943,2649.791016,2737.600098
2016-02-01,2730.983887,2735.254883,2655.623047,2688.854004
2016-02-02,2687.981934,2755.158936,2687.981934,2749.570068
2016-02-03,2719.573975,2746.072021,2696.884033,2739.24707
2016-02-04,2751.431885,2793.298096,2751.313965,2781.022949
2016-02-05,2783.075928,2790.061035,2762.159912,2763.491943
2016-02-15,2684.960938,2760.358887,2682.090088,2746.196045
2016-02-16,2758.579102,2840.62207,2758.579102,2836.571045
2016-02-17,2829.763916,2868.700928,2824.355957,2867.337891
2016-02-18,2881.7771,2893.215088,2857.698975,2862.893066
2016-02-19,2854.904053,2872.724121,2840.488037,2860.020996
2016-02-22,2888.5979,2933.964111,2880.346924,2927.175049
2016-02-23,2925.708008,2928.048096,2872.281982,2903.331055
2016-02-24,2889.88501,2929.871094,2872.273926,2928.895996
2016-02-25,2922.237061,2922.237061,2729.851074,2741.245117
2016-02-26,2760.058105,2784.75293,2715.874023,2767.209961
2016-02-29,2754.813965,2755.889893,2638.962891,2687.979004
2016-03-01,2688.379883,2747.562012,2668.75708,2733.169922
2016-03-02,2733.76709,2852.699951,2732.539063,2849.680908
2016-03-03,2847.331055,2878.445068,2840.874023,2859.758057
2016-03-04,2848.538086,2880.37207,2808.849121,2874.146973
2016-03-07,2886.639893,2911.839111,2871.345947,2897.340088
2016-03-08,2895.666016,2902.621094,2802.562988,2901.386963
2016-03-09,2839.410889,2863.014893,2811.718018,2862.555908
2016-03-10,2847.566895,2863.176025,2803.476074,2804.726074
2016-03-11,2781.600098,2815.606934,2772.551025,2810.306885
2016-03-14,2830.083984,2889.815918,2823.028076,2859.499023
2016-03-15,2853.978027,2865.787109,2819.794922,2864.36792
2016-03-16,2858.708984,2881.529053,2854.191895,2870.429932
2016-03-17,2875.410889,2921,2857.190918,2904.832031
2016-03-18,2915.518066,2971.551025,2908.741943,2955.149902
2016-03-21,2978.455078,3028.322021,2973.758057,3018.802002
2016-03-22,3001.629883,3019.101074,2988.426025,2999.363037
2016-03-23,2991.168945,3012.560059,2980.85498,3009.959961
2016-03-24,2986.801025,2998.154053,2960.537109,2960.969971
2016-03-25,2956.199951,2981.407959,2952.105957,2979.125977
2016-03-28,2988.01001,3008.167969,2948.525879,2957.820068
2016-03-29,2956.705078,2962.202881,2905.250977,2919.832031
2016-03-30,2941.218018,3001.105957,2941.218018,3000.64502
2016-03-31,3009.366943,3023.408936,2992.916016,3003.915039
2016-04-01,2997.087891,3009.673096,2956.24707,3009.530029
2016-04-05,3000.937988,3057.330078,2993.147949,3053.064941
2016-04-06,3039.745117,3059.793945,3029.004883,3050.592041
2016-04-07,3058.339111,3062.35791,3007.060059,3008.419922
2016-04-08,2988.199951,2996.170898,2960.459961,2984.958008
2016-04-11,3006.908936,3048.977051,3006.908936,3033.957031
2016-04-12,3031.301025,3036.824951,3001.314941,3023.645996
2016-04-13,3041.35791,3097.165039,3041.35791,3066.637939
2016-04-14,3080.090088,3086.697998,3056.989014,3082.362061
2016-04-15,3085.025879,3089.950928,3066.87207,3078.116943
2016-04-18,3058.462891,3058.462891,3022.969971,3033.659912
2016-04-19,3047.133057,3054.50293,3024.89502,3042.822998
2016-04-20,3050.381104,3055.688965,2905.049072,2972.583984
2016-04-21,2954.370117,2990.673096,2943.464111,2952.891113
2016-04-22,2933.034912,2960.208984,2926.775879,2959.23999
2016-04-25,2949.9729,2954.092041,2917.02002,2946.669922
2016-04-26,2944.716064,2965.428955,2933.970947,2964.699951
2016-04-27,2967.189941,2976.021973,2949.431885,2953.670898
2016-04-28,2955.741943,2959.511963,2916.374023,2945.589111
2016-04-29,2935.375977,2950.575928,2930.356934,2938.323975
2016-05-03,2940.39209,2993.534912,2929.814941,2992.643066
2016-05-04,2983.0271,3004.417969,2978.330078,2991.271973
2016-05-05,2987.021973,2999.11792,2977.199951,2997.842041
2016-05-06,2998.4021,3003.590088,2913.035889,2913.248047
2016-05-09,2896.162109,2896.162109,2821.825928,2832.113037
2016-05-10,2822.326904,2845.238037,2820.164063,2832.591064
2016-05-11,2843.544922,2857.253906,2818.698975,2837.037109
2016-05-12,2812.10791,2839.275879,2781.236084,2835.862061
2016-05-13,2828.461914,2850.093018,2814.11499,2827.108887
2016-05-16,2816.774902,2851.229004,2804.990967,2850.862061
2016-05-17,2850.926025,2860.321045,2832.458984,2843.684082
2016-05-18,2828.177979,2828.254883,2781.416992,2807.513916
2016-05-19,2802.314941,2829.4021,2801.548096,2806.906006
2016-05-20,2792.887939,2825.951904,2785.080078,2825.48291
2016-05-23,2826.312012,2848.071045,2826.256104,2843.64502
2016-05-24,2839.681885,2839.695068,2807.187988,2821.666016
2016-05-25,2835.029053,2843.165039,2807.749023,2815.085938
2016-05-26,2813.542969,2827.092041,2780.762939,2822.443115
2016-05-27,2817.968018,2832.799072,2809.799072,2821.045898
2016-05-30,2814.650879,2830.969971,2794.660889,2822.450928
2016-05-31,2822.593018,2917.13501,2822.593018,2916.615967
2016-06-01,2917.154053,2929.075928,2909.511963,2913.508057
2016-06-02,2911.218994,2925.669922,2906.523926,2925.229004
2016-06-03,2929.788086,2945.519043,2915.185059,2938.681885
2016-06-06,2940.993896,2945.941895,2922.282959,2934.0979
2016-06-07,2936.281982,2938.444092,2923.501953,2936.044922
2016-06-08,2932.375977,2937.986084,2908.366943,2927.158936
2016-06-13,2897.272949,2911.157959,2832.50708,2833.071045
2016-06-14,2824.229004,2843.456055,2822.061035,2842.188965
2016-06-15,2814.693115,2894.263916,2811.781006,2887.209961
2016-06-16,2878.4021,2887.74292,2865.387939,2872.816895
2016-06-17,2873.009033,2900.299072,2872.185059,2885.10498
2016-06-20,2887.635986,2891.657959,2864.02002,2888.809082
2016-06-21,2898.384033,2919.302002,2869.176025,2878.558105
2016-06-22,2872.733887,2905.978027,2869.512939,2905.550049
2016-06-23,2902.397949,2904.112061,2878.660889,2891.959961
2016-06-24,2883.759033,2899.569092,2807.5979,2854.285889
2016-06-27,2840.559082,2895.730957,2840.2771,2895.702881
2016-06-28,2885.010986,2913.582031,2878.823975,2912.556885
2016-06-29,2918.533936,2933.99707,2915.062012,2931.592041
2016-06-30,2931.480957,2938.136963,2922.312012,2929.605957
2016-07-01,2931.802002,2944.989014,2925.810059,2932.476074
2016-07-04,2924.292969,2992.498047,2922.52002,2988.604004
2016-07-05,2991.751953,3010.274902,2990.64209,3006.39209
2016-07-06,2998.520996,3017.6521,2984.827881,3017.291992
2016-07-07,3009.353027,3024.108887,2994.643066,3016.846924
2016-07-08,3000.325928,3001.551025,2983.881104,2988.093994
2016-07-11,2993.749023,3022.944092,2990.906982,2994.916992
2016-07-12,2992.52002,3049.680908,2984.420898,3049.381104
2016-07-13,3049.512939,3069.047119,3048.198975,3060.688965
2016-07-14,3054.975098,3057.045898,3036.522949,3054.018066
2016-07-15,3056.681885,3062.683105,3044.538086,3054.295898
2016-07-18,3047.636963,3058.321045,3031.638916,3043.563965
2016-07-19,3040.226074,3043.600098,3014.289063,3036.5979
2016-07-20,3034.714111,3042.99707,3022.631104,3027.899902
2016-07-21,3027.604004,3053.333984,3027.36792,3039.009033
2016-07-22,3038.11792,3039.27002,3007.457031,3012.815918
2016-07-25,3008.093994,3027.123047,3003.291992,3015.827881
2016-07-26,3014.040039,3050.61499,3013.802002,3050.166016
2016-07-27,3050.36792,3057.424072,2939.227051,2991.999023
2016-07-28,2980.500977,3003.363037,2968.181885,2994.322998
2016-07-29,2992.535889,3000.054932,2972.916992,2979.339111
2016-08-01,2971.948975,2972.875,2931.962891,2953.38501
2016-08-02,2950.080078,2971.279053,2946.636963,2971.279053
2016-08-03,2963.215088,2981.156006,2956.785889,2978.460938
2016-08-04,2976.409912,2982.860107,2958.933105,2982.426025
2016-08-05,2978.778076,2991.677002,2971.563965,2976.696045
2016-08-08,2972.625,3004.718018,2959.048096,3004.2771
2016-08-09,3001.305908,3025.910889,2998.677002,3025.680908
2016-08-10,3023.471924,3033.196045,3017.090088,3018.746094
2016-08-11,3013.677979,3038.048096,3001.167969,3002.637939
2016-08-12,3000.272949,3051.053955,2999.039063,3050.666992
2016-08-15,3056.483887,3137.476074,3053.871094,3125.195068
2016-08-16,3130.532959,3140.440918,3102.064941,3110.037109
2016-08-17,3106.990967,3114.254883,3090.281006,3109.554932
2016-08-18,3107.75293,3125.581055,3093.316895,3104.114014
2016-08-19,3100.391113,3113.343994,3082.770996,3108.102051
2016-08-22,3107.381104,3112.73999,3083.593018,3084.804932
2016-08-23,3081.572021,3101.110107,3073.529053,3089.706055
2016-08-24,3092.02002,3097.147949,3079.548096,3085.879883
2016-08-25,3073.444092,3073.444092,3041.504883,3068.329102
2016-08-26,3069.850098,3087.6521,3063.894043,3070.309082
2016-08-29,3068.459961,3074.943115,3058.784912,3070.0271
2016-08-30,3071.439941,3082.988037,3065.970947,3074.677002
2016-08-31,3072.916016,3087.697998,3063.395996,3085.490967
2016-09-01,3083.960938,3088.704102,3062.875977,3063.304932
2016-09-02,3057.495117,3072.525879,3050.491943,3067.352051
2016-09-05,3070.707031,3085.485107,3065.329102,3072.094971
2016-09-06,3071.054932,3095.509033,3053.187012,3090.712891
2016-09-07,3091.329102,3105.677979,3087.878906,3091.927979
2016-09-08,3089.952881,3096.782959,3083.9021,3095.954102
2016-09-09,3095.427002,3101.791992,3078.218018,3078.85498
2016-09-12,3037.50708,3040.951904,2999.928955,3021.977051
2016-09-13,3025.034912,3029.720947,3008.740967,3023.51001
2016-09-14,3008.904053,3017.945068,2995.416016,3002.849121
2016-09-19,3005.322998,3026.650879,3005.322998,3026.051025
2016-09-20,3027.172119,3027.816895,3015.879883,3023
2016-09-21,3021.575928,3032.449951,3017.541016,3025.874023
2016-09-22,3038.422119,3054.435059,3035.070068,3042.312988
2016-09-23,3044.785889,3046.804932,3032.802002,3033.895996
2016-09-26,3028.24292,3028.24292,2980.116943,2980.429932
2016-09-27,2974.593018,2998.23291,2969.13208,2998.172119
2016-09-28,3000.695068,3000.695068,2984.321045,2987.85791
2016-09-29,2992.167969,3009.197998,2991.908936,2998.48291
2016-09-30,2994.250977,3009.195068,2993.062012,3004.702881
2016-10-10,3020.457031,3048.236084,3014.620117,3048.143066
2016-10-11,3051.62207,3066.104004,3048.018066,3065.25
2016-10-12,3057.315918,3060.513916,3048.887939,3058.498047
2016-10-13,3057.971924,3064.999023,3052.639893,3061.345947
2016-10-14,3056.99292,3064.790039,3043.184082,3063.809082
2016-10-17,3064.690918,3068.812012,3033.75293,3041.166016
2016-10-18,3037.404053,3084.187012,3037.404053,3083.875
2016-10-19,3085.749023,3096.2229,3076.770996,3084.718994
2016-10-20,3084.907959,3089.681885,3076.294922,3084.458008
2016-10-21,3081.388916,3101.849121,3069.26709,3090.940918
2016-10-24,3092.047119,3137.033936,3090.785889,3128.24707
2016-10-25,3127.968018,3132.504883,3121.050049,3131.938965
2016-10-26,3129.837891,3129.837891,3110.386963,3116.312012
2016-10-27,3112.603027,3114.759033,3100.39209,3112.350098
2016-10-28,3111.704102,3128.643066,3101.237061,3104.27002
2016-10-31,3097.187988,3102.302002,3081.072021,3100.491943
2016-11-01,3101.664063,3122.61499,3097.041992,3122.436035
2016-11-02,3115.729004,3118.977051,3099.820068,3102.73291
2016-11-03,3096.764893,3140.929932,3094.103027,3128.936035
2016-11-04,3126.349121,3141.333984,3119.534912,3125.316895
2016-11-07,3124.89209,3139.201904,3117.095947,3133.333008
2016-11-08,3140.944092,3156.881104,3134.955078,3147.887939
2016-11-09,3146.077881,3146.949951,3096.947021,3128.370117
2016-11-10,3148.543945,3172.309082,3148.543945,3171.281982
2016-11-11,3169.400879,3202.73999,3166.070068,3196.043945
2016-11-14,3187.708984,3221.458008,3186.795898,3210.371094
2016-11-15,3209.955078,3214.291992,3195.034912,3206.986084
2016-11-16,3208.49707,3210.893066,3195.410889,3205.056885
2016-11-17,3198.499023,3211.052979,3187.206055,3208.452881
2016-11-18,3207.193115,3212.394043,3187.496094,3192.855957
2016-11-21,3188.496094,3229.75708,3188.280029,3218.147949
2016-11-22,3220.98291,3249.677002,3220.98291,3248.352051
2016-11-23,3247.945068,3262.878906,3231.585938,3241.136963
2016-11-24,3237.427979,3257.856934,3232.868896,3241.736084
2016-11-25,3241.24292,3262.437988,3209.5979,3261.937988
2016-11-28,3270.047119,3288.336914,3267.674072,3277
2016-11-29,3269.233887,3301.212891,3263.396973,3282.924072
2016-11-30,3272.14209,3277.269043,3239.520996,3250.033936
2016-12-01,3257.0271,3279.670898,3256.256104,3273.309082
2016-12-02,3270.121094,3279.714111,3235.2771,3243.843018
2016-12-05,3203.783936,3219.518066,3194.878906,3204.708984
2016-12-06,3202.029053,3215.311035,3196.524902,3199.646973
2016-12-07,3198.475098,3222.427979,3189.485107,3222.241943
2016-12-08,3225.550049,3228.12207,3211.470947,3215.365967
2016-12-09,3209.340088,3244.801025,3207.042969,3232.883057
2016-12-12,3233.666016,3245.094971,3149.895996,3152.969971
2016-12-13,3138.988037,3162.496094,3118.711914,3155.037109
2016-12-14,3149.376953,3170.020996,3136.3479,3140.531006
2016-12-15,3125.75708,3138.779053,3100.913086,3117.677002
2016-12-16,3111.514893,3128.874023,3106.345947,3122.981934
2016-12-19,3120.696045,3125.283936,3110.082031,3118.084961
2016-12-20,3115.897949,3117.014893,3084.800049,3102.875977
2016-12-21,3107.23999,3140.250977,3107.23999,3137.429932
2016-12-22,3132.156006,3143.168945,3126.886963,3139.558105
2016-12-23,3134.928955,3138.404053,3103.748047,3110.154053
2016-12-26,3095.579102,3122.881104,3068.415039,3122.569092
2016-12-27,3117.386963,3127.883057,3113.745117,3114.664063
2016-12-28,3113.76709,3118.781982,3094.549072,3102.236084
2016-12-29,3095.844971,3111.799072,3087.343994,3096.096924
2016-12-30,3097.344971,3108.839111,3089.989014,3103.636963
2017-01-03,3105.309082,3136.456055,3105.309082,3135.920898
2017-01-04,3133.787109,3160.103027,3130.11499,3158.793945
2017-01-05,3157.906006,3168.501953,3154.281006,3165.410889
2017-01-06,3163.775879,3172.034912,3153.024902,3154.321045
2017-01-09,3148.531982,3173.135986,3147.735107,3171.236084
2017-01-10,3167.570068,3174.577881,3157.332031,3161.670898
2017-01-11,3156.686035,3167.029053,3136.26709,3136.753906
2017-01-12,3133.602051,3144.969971,3115.979004,3119.289063
2017-01-13,3116.083008,3130.514893,3102.163086,3112.763916
2017-01-16,3104.491943,3105.14209,3044.291016,3103.427979
2017-01-17,3087.030029,3108.906982,3072.337891,3108.774902
2017-01-18,3104.766113,3123.719971,3098.585938,3113.011963
2017-01-19,3104.971924,3115.778076,3094.006104,3101.299072
2017-01-20,3095.819092,3125.659912,3095.215088,3123.138916
2017-01-23,3125.420898,3145.841064,3125.420898,3136.774902
2017-01-24,3134.592041,3149.531006,3131.218018,3142.552979
2017-01-25,3137.645996,3151.471924,3133.190918,3149.554932
2017-01-26,3149.217041,3163.104004,3148.907959,3159.166016
2017-02-03,3160.082031,3162.677002,3136.012939,3140.169922
2017-02-06,3143.093018,3158.843018,3135.386963,3156.983887
2017-02-07,3154.405029,3159.543945,3140.035889,3153.087891
2017-02-08,3148.085938,3167.447021,3132.032959,3166.981934
2017-02-09,3164.687988,3186.837891,3162.573975,3183.178955
2017-02-10,3183.00708,3205.049072,3182.802002,3196.698975
2017-02-13,3198.995117,3219.406982,3198.995117,3216.839111
2017-02-14,3216.136963,3219.405029,3205.284912,3217.927979
2017-02-15,3215.464111,3235.998047,3206.561035,3212.986084
2017-02-16,3210.356934,3230.274902,3207.784912,3229.61792
2017-02-17,3227.707031,3238.395996,3199.425049,3202.075928
2017-02-20,3198.962891,3241.458008,3198.962891,3239.960938
2017-02-21,3242.2229,3254.335938,3239.87793,3253.325928
2017-02-22,3252.689941,3261.381104,3243.840088,3261.218018
2017-02-23,3258.832031,3264.082031,3236.35498,3251.375
2017-02-24,3246.860107,3253.956055,3233.534912,3253.433105
2017-02-27,3249.195068,3251.654053,3224.087891,3228.659912
2017-02-28,3225.968994,3242.678955,3225.968994,3241.73291
